code,name,year,month,year_month,up_count
300014,亿纬锂能,2025,11,2025-11,2
300015,爱尔眼科,2023,1,2023-01,1
300015,爱尔眼科,2023,10,2023-10,2
300015,爱尔眼科,2023,12,2023-12,1
300015,爱尔眼科,2024,2,2024-02,2
300015,爱尔眼科,2024,7,2024-07,2
300015,爱尔眼科,2024,9,2024-09,3
300015,爱尔眼科,2024,10,2024-10,2
300015,爱尔眼科,2024,11,2024-11,2
300015,爱尔眼科,2025,3,2025-03,1
300016,北陆药业,2023,5,2023-05,1
300016,北陆药业,2023,8,2023-08,1
300016,北陆药业,2024,1,2024-01,1
300016,北陆药业,2024,2,2024-02,1
300016,北陆药业,2024,4,2024-04,1
300016,北陆药业,2024,5,2024-05,1
300016,北陆药业,2024,7,2024-07,1
300016,北陆药业,2024,8,2024-08,1
300016,北陆药业,2024,9,2024-09,2
300016,北陆药业,2024,10,2024-10,3
300016,北陆药业,2024,12,2024-12,1
300016,北陆药业,2025,2,2025-02,2
300016,北陆药业,2025,3,2025-03,1
300016,北陆药业,2025,6,2025-06,5
300016,北陆药业,2025,8,2025-08,2
300016,北陆药业,2025,9,2025-09,1
300017,网宿科技,2023,3,2023-03,1
300017,网宿科技,2023,4,2023-04,6
300017,网宿科技,2023,5,2023-05,1
300017,网宿科技,2023,6,2023-06,1
300017,网宿科技,2023,8,2023-08,1
300017,网宿科技,2023,10,2023-10,1
300017,网宿科技,2023,12,2023-12,1
300017,网宿科技,2024,1,2024-01,1
300017,网宿科技,2024,2,2024-02,2
300017,网宿科技,2024,4,2024-04,1
300017,网宿科技,2024,9,2024-09,2
300017,网宿科技,2024,10,2024-10,1
300017,网宿科技,2024,11,2024-11,1
300017,网宿科技,2024,12,2024-12,2
300017,网宿科技,2025,1,2025-01,3
300017,网宿科技,2025,2,2025-02,3
300017,网宿科技,2025,8,2025-08,1
300018,中元股份,2023,4,2023-04,1
300018,中元股份,2024,2,2024-02,1
300018,中元股份,2024,3,2024-03,1
300018,中元股份,2024,4,2024-04,1
300018,中元股份,2024,8,2024-08,1
300018,中元股份,2024,9,2024-09,1
300018,中元股份,2024,10,2024-10,1
300018,中元股份,2024,11,2024-11,2
300018,中元股份,2025,1,2025-01,1
300018,中元股份,2025,9,2025-09,1
300018,中元股份,2025,10,2025-10,4
300018,中元股份,2025,11,2025-11,1
300018,中元股份,2025,12,2025-12,1
300019,硅宝科技,2023,2,2023-02,2
300019,硅宝科技,2024,2,2024-02,1
300019,硅宝科技,2024,4,2024-04,3
300019,硅宝科技,2024,5,2024-05,2
300019,硅宝科技,2024,9,2024-09,2
300019,硅宝科技,2024,10,2024-10,2
300019,硅宝科技,2024,11,2024-11,3
300019,硅宝科技,2025,2,2025-02,2
300019,硅宝科技,2025,3,2025-03,1
300019,硅宝科技,2025,4,2025-04,1
300019,硅宝科技,2025,6,2025-06,1
300019,硅宝科技,2025,7,2025-07,3
300019,硅宝科技,2025,8,2025-08,1
300019,硅宝科技,2025,9,2025-09,1
300019,硅宝科技,2025,10,2025-10,1
300019,硅宝科技,2025,11,2025-11,1
300020,ST银江,2023,4,2023-04,1
300020,ST银江,2023,5,2023-05,2
300020,ST银江,2023,10,2023-10,1
300020,ST银江,2024,2,2024-02,5
300020,ST银江,2024,3,2024-03,2
300020,ST银江,2024,4,2024-04,1
300020,ST银江,2024,6,2024-06,3
300020,ST银江,2024,7,2024-07,4
300020,ST银江,2024,8,2024-08,2
300020,ST银江,2024,9,2024-09,3
300020,ST银江,2024,10,2024-10,4
300020,ST银江,2024,11,2024-11,2
300020,ST银江,2024,12,2024-12,5
300020,ST银江,2025,1,2025-01,2
300020,ST银江,2025,2,2025-02,1
300020,ST银江,2025,3,2025-03,2
300020,ST银江,2025,4,2025-04,2
300020,ST银江,2025,5,2025-05,3
300020,ST银江,2025,6,2025-06,1
300021,大禹节水,2023,10,2023-10,1
300021,大禹节水,2024,2,2024-02,1
300021,大禹节水,2024,4,2024-04,1
300021,大禹节水,2024,6,2024-06,1
300021,大禹节水,2024,7,2024-07,1
300021,大禹节水,2024,9,2024-09,1
300021,大禹节水,2024,10,2024-10,4
300021,大禹节水,2024,11,2024-11,1
300021,大禹节水,2024,12,2024-12,2
300021,大禹节水,2025,1,2025-01,1
300021,大禹节水,2025,4,2025-04,1
300021,大禹节水,2025,7,2025-07,3
300022,吉峰科技,2023,1,2023-01,1
300022,吉峰科技,2023,3,2023-03,1
300022,吉峰科技,2024,2,2024-02,1
300022,吉峰科技,2024,3,2024-03,1
300022,吉峰科技,2024,4,2024-04,1
300022,吉峰科技,2024,7,2024-07,1
300022,吉峰科技,2024,8,2024-08,1
300022,吉峰科技,2024,9,2024-09,1
300022,吉峰科技,2024,10,2024-10,2
300022,吉峰科技,2024,11,2024-11,2
300022,吉峰科技,2024,12,2024-12,3
300022,吉峰科技,2025,1,2025-01,1
300022,吉峰科技,2025,2,2025-02,4
300022,吉峰科技,2025,3,2025-03,3
300022,吉峰科技,2025,4,2025-04,2
300022,吉峰科技,2025,5,2025-05,1
300022,吉峰科技,2025,6,2025-06,1
300022,吉峰科技,2025,7,2025-07,1
300022,吉峰科技,2025,12,2025-12,1
300024,机器人,2023,3,2023-03,2
300024,机器人,2023,5,2023-05,5
300024,机器人,2023,6,2023-06,3
300024,机器人,2023,8,2023-08,2
300024,机器人,2023,11,2023-11,1
300024,机器人,2024,2,2024-02,3
300024,机器人,2024,4,2024-04,1
300024,机器人,2024,9,2024-09,2
300024,机器人,2024,10,2024-10,3
300024,机器人,2024,11,2024-11,5
300024,机器人,2024,12,2024-12,1
300024,机器人,2025,1,2025-01,3
300024,机器人,2025,2,2025-02,2
300024,机器人,2025,3,2025-03,1
300024,机器人,2025,4,2025-04,1
300024,机器人,2025,8,2025-08,2
300024,机器人,2025,9,2025-09,1
300024,机器人,2025,10,2025-10,1
300024,机器人,2025,12,2025-12,1
300025,华星创业,2023,4,2023-04,5
300025,华星创业,2023,5,2023-05,4
300025,华星创业,2023,6,2023-06,3
300025,华星创业,2023,7,2023-07,1
300025,华星创业,2023,8,2023-08,2
300025,华星创业,2023,9,2023-09,1
300025,华星创业,2023,10,2023-10,3
300025,华星创业,2023,11,2023-11,3
300025,华星创业,2024,1,2024-01,1
300025,华星创业,2024,2,2024-02,3
300025,华星创业,2024,3,2024-03,1
300025,华星创业,2024,4,2024-04,2
300025,华星创业,2024,5,2024-05,1
300025,华星创业,2024,6,2024-06,3
300025,华星创业,2024,7,2024-07,1
300025,华星创业,2024,8,2024-08,1
300025,华星创业,2024,9,2024-09,2
300025,华星创业,2024,10,2024-10,3
300025,华星创业,2024,11,2024-11,6
300025,华星创业,2024,12,2024-12,4
300025,华星创业,2025,1,2025-01,1
300025,华星创业,2025,2,2025-02,1
300025,华星创业,2025,5,2025-05,1
300025,华星创业,2025,7,2025-07,1
300026,红日药业,2023,2,2023-02,1
300026,红日药业,2023,5,2023-05,1
300026,红日药业,2024,2,2024-02,2
300026,红日药业,2024,8,2024-08,1
300026,红日药业,2024,9,2024-09,1
300026,红日药业,2024,10,2024-10,1
300026,红日药业,2025,1,2025-01,1
300026,红日药业,2025,5,2025-05,3
300026,红日药业,2025,7,2025-07,1
300027,华谊兄弟,2023,1,2023-01,1
300027,华谊兄弟,2023,3,2023-03,2
300027,华谊兄弟,2023,4,2023-04,3
300027,华谊兄弟,2023,5,2023-05,1
300027,华谊兄弟,2023,7,2023-07,2
300027,华谊兄弟,2023,12,2023-12,1
300027,华谊兄弟,2024,2,2024-02,4
300027,华谊兄弟,2024,4,2024-04,1
300027,华谊兄弟,2024,8,2024-08,5
300027,华谊兄弟,2024,9,2024-09,2
300027,华谊兄弟,2024,10,2024-10,3
300027,华谊兄弟,2024,11,2024-11,1
300027,华谊兄弟,2025,1,2025-01,1
300027,华谊兄弟,2025,2,2025-02,2
300027,华谊兄弟,2025,6,2025-06,1
300027,华谊兄弟,2025,8,2025-08,1
300027,华谊兄弟,2025,9,2025-09,1
300029,*ST天龙,2023,1,2023-01,1
300029,*ST天龙,2023,4,2023-04,1
300029,*ST天龙,2023,6,2023-06,1
300029,*ST天龙,2023,10,2023-10,3
300029,*ST天龙,2023,11,2023-11,2
300029,*ST天龙,2023,12,2023-12,1
300029,*ST天龙,2024,2,2024-02,2
300029,*ST天龙,2024,4,2024-04,3
300029,*ST天龙,2024,5,2024-05,2
300029,*ST天龙,2024,6,2024-06,1
300029,*ST天龙,2024,7,2024-07,1
300029,*ST天龙,2024,8,2024-08,2
300029,*ST天龙,2024,9,2024-09,1
300029,*ST天龙,2024,10,2024-10,4
300029,*ST天龙,2024,11,2024-11,2
300029,*ST天龙,2024,12,2024-12,1
300029,*ST天龙,2025,1,2025-01,1
300029,*ST天龙,2025,2,2025-02,1
300029,*ST天龙,2025,5,2025-05,1
300029,*ST天龙,2025,8,2025-08,2
300029,*ST天龙,2025,9,2025-09,1
300029,*ST天龙,2025,10,2025-10,1
300029,*ST天龙,2025,11,2025-11,2
300029,*ST天龙,2025,12,2025-12,1
300030,阳普医疗,2023,4,2023-04,1
300030,阳普医疗,2023,5,2023-05,2
300030,阳普医疗,2023,8,2023-08,2
300030,阳普医疗,2024,1,2024-01,1
300030,阳普医疗,2024,2,2024-02,4
300030,阳普医疗,2024,3,2024-03,2
300030,阳普医疗,2024,4,2024-04,3
300030,阳普医疗,2024,6,2024-06,1
300030,阳普医疗,2024,7,2024-07,1
300030,阳普医疗,2024,8,2024-08,2
300030,阳普医疗,2024,9,2024-09,5
300030,阳普医疗,2024,10,2024-10,2
300030,阳普医疗,2024,11,2024-11,3
300030,阳普医疗,2025,1,2025-01,1
300030,阳普医疗,2025,2,2025-02,2
300030,阳普医疗,2025,4,2025-04,1
300030,阳普医疗,2025,7,2025-07,2
300030,阳普医疗,2025,8,2025-08,2
300031,宝通科技,2023,2,2023-02,1
300031,宝通科技,2023,3,2023-03,6
300031,宝通科技,2023,4,2023-04,5
300031,宝通科技,2023,5,2023-05,4
300031,宝通科技,2023,6,2023-06,2
300031,宝通科技,2023,8,2023-08,1
300031,宝通科技,2023,9,2023-09,2
300031,宝通科技,2023,11,2023-11,3
300031,宝通科技,2023,12,2023-12,5
300031,宝通科技,2024,1,2024-01,1
300031,宝通科技,2024,2,2024-02,2
300031,宝通科技,2024,4,2024-04,2
300031,宝通科技,2024,5,2024-05,1
300031,宝通科技,2024,6,2024-06,1
300031,宝通科技,2024,7,2024-07,1
300031,宝通科技,2024,8,2024-08,1
300031,宝通科技,2024,9,2024-09,2
300031,宝通科技,2024,10,2024-10,1
300031,宝通科技,2024,11,2024-11,4
300031,宝通科技,2024,12,2024-12,1
300031,宝通科技,2025,1,2025-01,1
300031,宝通科技,2025,2,2025-02,6
300031,宝通科技,2025,3,2025-03,1
300031,宝通科技,2025,5,2025-05,1
300031,宝通科技,2025,6,2025-06,1
300031,宝通科技,2025,7,2025-07,1
300031,宝通科技,2025,8,2025-08,2
300032,金龙机电,2023,3,2023-03,1
300032,金龙机电,2023,5,2023-05,1
300032,金龙机电,2023,7,2023-07,3
300032,金龙机电,2023,8,2023-08,1
300032,金龙机电,2023,9,2023-09,1
300032,金龙机电,2023,10,2023-10,1
300032,金龙机电,2023,11,2023-11,1
300032,金龙机电,2024,2,2024-02,5
300032,金龙机电,2024,4,2024-04,1
300032,金龙机电,2024,5,2024-05,2
300032,金龙机电,2024,7,2024-07,2
300032,金龙机电,2024,8,2024-08,4
300032,金龙机电,2024,9,2024-09,3
300032,金龙机电,2024,10,2024-10,5
300032,金龙机电,2024,11,2024-11,3
300032,金龙机电,2024,12,2024-12,1
300032,金龙机电,2025,1,2025-01,2
300032,金龙机电,2025,3,2025-03,1
300032,金龙机电,2025,4,2025-04,1
300032,金龙机电,2025,5,2025-05,3
300032,金龙机电,2025,7,2025-07,1
300032,金龙机电,2025,9,2025-09,1
300033,同花顺,2023,1,2023-01,1
300033,同花顺,2023,2,2023-02,2
300033,同花顺,2023,3,2023-03,6
300033,同花顺,2023,4,2023-04,3
300033,同花顺,2023,5,2023-05,2
300033,同花顺,2023,6,2023-06,4
300033,同花顺,2023,7,2023-07,2
300033,同花顺,2023,9,2023-09,1
300033,同花顺,2023,11,2023-11,1
300033,同花顺,2023,12,2023-12,1
300033,同花顺,2024,1,2024-01,1
300033,同花顺,2024,2,2024-02,1
300033,同花顺,2024,3,2024-03,1
300033,同花顺,2024,4,2024-04,1
300033,同花顺,2024,7,2024-07,1
300033,同花顺,2024,8,2024-08,1
300033,同花顺,2024,9,2024-09,4
300033,同花顺,2024,10,2024-10,3
300033,同花顺,2024,11,2024-11,7
300033,同花顺,2025,1,2025-01,1
300033,同花顺,2025,2,2025-02,1
300033,同花顺,2025,3,2025-03,2
300033,同花顺,2025,4,2025-04,1
300033,同花顺,2025,6,2025-06,2
300033,同花顺,2025,8,2025-08,4
300033,同花顺,2025,9,2025-09,1
300033,同花顺,2025,10,2025-10,1
300034,钢研高纳,2023,2,2023-02,1
300034,钢研高纳,2023,5,2023-05,1
300034,钢研高纳,2023,8,2023-08,2
300034,钢研高纳,2023,12,2023-12,1
300034,钢研高纳,2024,2,2024-02,2
300034,钢研高纳,2024,4,2024-04,3
300034,钢研高纳,2024,5,2024-05,1
300034,钢研高纳,2024,6,2024-06,1
300034,钢研高纳,2024,7,2024-07,1
300034,钢研高纳,2024,9,2024-09,3
300034,钢研高纳,2024,10,2024-10,2
300034,钢研高纳,2025,3,2025-03,1
300034,钢研高纳,2025,4,2025-04,1
300034,钢研高纳,2025,7,2025-07,1
300034,钢研高纳,2025,12,2025-12,1
300035,中科电气,2023,2,2023-02,1
300035,中科电气,2023,7,2023-07,1
300035,中科电气,2023,8,2023-08,1
300035,中科电气,2023,10,2023-10,1
300035,中科电气,2023,11,2023-11,1
300035,中科电气,2023,12,2023-12,1
300035,中科电气,2024,2,2024-02,1
300035,中科电气,2024,3,2024-03,1
300035,中科电气,2024,4,2024-04,1
300035,中科电气,2024,5,2024-05,1
300035,中科电气,2024,6,2024-06,1
300035,中科电气,2024,9,2024-09,2
300035,中科电气,2024,10,2024-10,2
300035,中科电气,2024,11,2024-11,4
300035,中科电气,2025,1,2025-01,2
300035,中科电气,2025,2,2025-02,1
300035,中科电气,2025,3,2025-03,1
300035,中科电气,2025,6,2025-06,1
300035,中科电气,2025,8,2025-08,2
300035,中科电气,2025,9,2025-09,2
300035,中科电气,2025,10,2025-10,3
300035,中科电气,2025,11,2025-11,2
300036,超图软件,2023,1,2023-01,2
300036,超图软件,2023,2,2023-02,2
300036,超图软件,2023,3,2023-03,3
300036,超图软件,2023,4,2023-04,3
300036,超图软件,2023,6,2023-06,1
300036,超图软件,2023,8,2023-08,3
300036,超图软件,2023,12,2023-12,2
300036,超图软件,2024,2,2024-02,4
300036,超图软件,2024,3,2024-03,2
300036,超图软件,2024,4,2024-04,3
300036,超图软件,2024,7,2024-07,1
300036,超图软件,2024,9,2024-09,2
300036,超图软件,2024,10,2024-10,2
300036,超图软件,2024,11,2024-11,1
300036,超图软件,2025,2,2025-02,3
300036,超图软件,2025,4,2025-04,1
300036,超图软件,2025,7,2025-07,2
300036,超图软件,2025,9,2025-09,1
300036,超图软件,2025,11,2025-11,2
300037,新宙邦,2023,1,2023-01,1
300037,新宙邦,2023,4,2023-04,1
300037,新宙邦,2023,5,2023-05,1
300037,新宙邦,2023,8,2023-08,1
300037,新宙邦,2023,10,2023-10,1
300037,新宙邦,2023,11,2023-11,1
300037,新宙邦,2024,2,2024-02,2
300037,新宙邦,2024,3,2024-03,1
300037,新宙邦,2024,4,2024-04,2
300037,新宙邦,2024,7,2024-07,1
300037,新宙邦,2024,9,2024-09,2
300037,新宙邦,2024,10,2024-10,3
300037,新宙邦,2024,11,2024-11,3
300037,新宙邦,2025,1,2025-01,1
300037,新宙邦,2025,2,2025-02,2
300037,新宙邦,2025,4,2025-04,1
300037,新宙邦,2025,8,2025-08,2
300037,新宙邦,2025,9,2025-09,4
300037,新宙邦,2025,10,2025-10,1
300037,新宙邦,2025,11,2025-11,4
300037,新宙邦,2025,12,2025-12,1
300039,上海凯宝,2023,1,2023-01,1
300039,上海凯宝,2023,2,2023-02,2
300039,上海凯宝,2023,3,2023-03,1
300039,上海凯宝,2023,4,2023-04,2
300039,上海凯宝,2023,5,2023-05,2
300039,上海凯宝,2023,11,2023-11,1
300039,上海凯宝,2024,1,2024-01,1
300039,上海凯宝,2024,2,2024-02,1
300039,上海凯宝,2024,8,2024-08,1
300039,上海凯宝,2024,9,2024-09,1
300039,上海凯宝,2024,10,2024-10,2
300039,上海凯宝,2024,11,2024-11,1
300039,上海凯宝,2025,1,2025-01,1
300039,上海凯宝,2025,4,2025-04,1
300040,九洲集团,2023,5,2023-05,1
300040,九洲集团,2024,2,2024-02,1
300040,九洲集团,2024,4,2024-04,1
300040,九洲集团,2024,5,2024-05,5
300040,九洲集团,2024,6,2024-06,3
300040,九洲集团,2024,8,2024-08,2
300040,九洲集团,2024,9,2024-09,1
300040,九洲集团,2024,10,2024-10,3
300040,九洲集团,2024,12,2024-12,3
300040,九洲集团,2025,1,2025-01,2
300040,九洲集团,2025,2,2025-02,1
300040,九洲集团,2025,3,2025-03,4
300040,九洲集团,2025,4,2025-04,2
300040,九洲集团,2025,5,2025-05,3
300040,九洲集团,2025,7,2025-07,3
300040,九洲集团,2025,11,2025-11,1
300041,回天新材,2023,1,2023-01,2
300041,回天新材,2023,4,2023-04,1
300041,回天新材,2023,11,2023-11,1
300041,回天新材,2023,12,2023-12,1
300041,回天新材,2024,2,2024-02,2
300041,回天新材,2024,4,2024-04,1
300041,回天新材,2024,6,2024-06,1
300041,回天新材,2024,9,2024-09,2
300041,回天新材,2024,10,2024-10,2
300041,回天新材,2024,11,2024-11,1
300041,回天新材,2024,12,2024-12,3
300041,回天新材,2025,1,2025-01,1
300041,回天新材,2025,2,2025-02,2
300041,回天新材,2025,3,2025-03,2
300041,回天新材,2025,7,2025-07,1
300041,回天新材,2025,8,2025-08,1
300041,回天新材,2025,9,2025-09,3
300041,回天新材,2025,10,2025-10,1
300042,朗科科技,2023,2,2023-02,3
300042,朗科科技,2023,3,2023-03,6
300042,朗科科技,2023,4,2023-04,3
300042,朗科科技,2023,5,2023-05,4
300042,朗科科技,2023,6,2023-06,3
300042,朗科科技,2023,7,2023-07,1
300042,朗科科技,2023,8,2023-08,1
300042,朗科科技,2023,9,2023-09,1
300042,朗科科技,2023,10,2023-10,2
300042,朗科科技,2023,11,2023-11,4
300042,朗科科技,2024,2,2024-02,5
300042,朗科科技,2024,3,2024-03,1
300042,朗科科技,2024,4,2024-04,2
300042,朗科科技,2024,5,2024-05,1
300042,朗科科技,2024,6,2024-06,1
300042,朗科科技,2024,7,2024-07,1
300042,朗科科技,2024,8,2024-08,3
300042,朗科科技,2024,9,2024-09,3
300042,朗科科技,2024,10,2024-10,3
300042,朗科科技,2024,12,2024-12,4
300042,朗科科技,2025,1,2025-01,1
300042,朗科科技,2025,2,2025-02,4
300042,朗科科技,2025,3,2025-03,4
300042,朗科科技,2025,4,2025-04,3
300042,朗科科技,2025,6,2025-06,1
300042,朗科科技,2025,9,2025-09,1
300042,朗科科技,2025,10,2025-10,4
300042,朗科科技,2025,11,2025-11,2
300043,星辉娱乐,2023,4,2023-04,5
300043,星辉娱乐,2023,5,2023-05,1
300043,星辉娱乐,2023,6,2023-06,1
300043,星辉娱乐,2023,7,2023-07,1
300043,星辉娱乐,2023,9,2023-09,1
300043,星辉娱乐,2023,10,2023-10,1
300043,星辉娱乐,2023,12,2023-12,2
300043,星辉娱乐,2024,2,2024-02,2
300043,星辉娱乐,2024,4,2024-04,1
300043,星辉娱乐,2024,5,2024-05,2
300043,星辉娱乐,2024,6,2024-06,1
300043,星辉娱乐,2024,8,2024-08,2
300043,星辉娱乐,2024,9,2024-09,2
300043,星辉娱乐,2024,10,2024-10,1
300043,星辉娱乐,2024,11,2024-11,5
300043,星辉娱乐,2024,12,2024-12,2
300043,星辉娱乐,2025,1,2025-01,3
300043,星辉娱乐,2025,3,2025-03,2
300043,星辉娱乐,2025,5,2025-05,1
300043,星辉娱乐,2025,6,2025-06,6
300043,星辉娱乐,2025,8,2025-08,1
300043,星辉娱乐,2025,9,2025-09,5
300043,星辉娱乐,2025,11,2025-11,1
300044,ST赛为,2023,1,2023-01,4
300044,ST赛为,2023,2,2023-02,4
300044,ST赛为,2023,3,2023-03,2
300044,ST赛为,2023,4,2023-04,1
300044,ST赛为,2023,5,2023-05,5
300044,ST赛为,2023,6,2023-06,2
300044,ST赛为,2023,7,2023-07,1
300044,ST赛为,2023,8,2023-08,2
300044,ST赛为,2023,9,2023-09,1
300044,ST赛为,2023,10,2023-10,1
300044,ST赛为,2023,11,2023-11,4
300044,ST赛为,2023,12,2023-12,1
300044,ST赛为,2024,2,2024-02,7
300044,ST赛为,2024,3,2024-03,3
300044,ST赛为,2024,4,2024-04,3
300044,ST赛为,2024,5,2024-05,1
300044,ST赛为,2024,6,2024-06,1
300044,ST赛为,2024,7,2024-07,2
300044,ST赛为,2024,9,2024-09,2
300044,ST赛为,2024,10,2024-10,2
300044,ST赛为,2024,11,2024-11,6
300044,ST赛为,2024,12,2024-12,1
300044,ST赛为,2025,1,2025-01,2
300044,ST赛为,2025,2,2025-02,4
300044,ST赛为,2025,3,2025-03,1
300044,ST赛为,2025,5,2025-05,3
300044,ST赛为,2025,6,2025-06,1
300044,ST赛为,2025,7,2025-07,3
300044,ST赛为,2025,9,2025-09,1
300044,ST赛为,2025,11,2025-11,2
300045,华力创通,2023,2,2023-02,1
300045,华力创通,2023,3,2023-03,4
300045,华力创通,2023,4,2023-04,2
300045,华力创通,2023,5,2023-05,1
300045,华力创通,2023,6,2023-06,1
300045,华力创通,2023,7,2023-07,1
300045,华力创通,2023,8,2023-08,3
300045,华力创通,2023,9,2023-09,6
300045,华力创通,2023,10,2023-10,3
300045,华力创通,2023,11,2023-11,2
300045,华力创通,2023,12,2023-12,2
300045,华力创通,2024,1,2024-01,1
300045,华力创通,2024,2,2024-02,5
300045,华力创通,2024,3,2024-03,1
300045,华力创通,2024,4,2024-04,2
300045,华力创通,2024,6,2024-06,1
300045,华力创通,2024,7,2024-07,1
300045,华力创通,2024,9,2024-09,2
300045,华力创通,2024,10,2024-10,4
300045,华力创通,2024,11,2024-11,1
300045,华力创通,2025,1,2025-01,1
300045,华力创通,2025,3,2025-03,1
300045,华力创通,2025,4,2025-04,1
300045,华力创通,2025,8,2025-08,4
300045,华力创通,2025,9,2025-09,1
300045,华力创通,2025,11,2025-11,1
300045,华力创通,2025,12,2025-12,1
300046,台基股份,2023,3,2023-03,1
300046,台基股份,2023,4,2023-04,1
300046,台基股份,2023,7,2023-07,1
300046,台基股份,2023,9,2023-09,1
300046,台基股份,2024,2,2024-02,2
300046,台基股份,2024,4,2024-04,2
300046,台基股份,2024,5,2024-05,2
300046,台基股份,2024,6,2024-06,4
300046,台基股份,2024,7,2024-07,5
300046,台基股份,2024,9,2024-09,2
300046,台基股份,2024,10,2024-10,8
300046,台基股份,2024,11,2024-11,3
300046,台基股份,2024,12,2024-12,1
300046,台基股份,2025,1,2025-01,1
300046,台基股份,2025,2,2025-02,2
300046,台基股份,2025,4,2025-04,3
300046,台基股份,2025,5,2025-05,1
300046,台基股份,2025,6,2025-06,2
300046,台基股份,2025,7,2025-07,1
300046,台基股份,2025,8,2025-08,1
300046,台基股份,2025,10,2025-10,1
300047,天源迪科,2023,1,2023-01,1
300047,天源迪科,2023,2,2023-02,1
300047,天源迪科,2023,3,2023-03,1
300047,天源迪科,2023,4,2023-04,1
300047,天源迪科,2023,5,2023-05,2
300047,天源迪科,2023,7,2023-07,1
300047,天源迪科,2023,8,2023-08,1
300047,天源迪科,2023,9,2023-09,3
300047,天源迪科,2023,10,2023-10,1
300047,天源迪科,2023,11,2023-11,2
300047,天源迪科,2024,1,2024-01,1
300047,天源迪科,2024,2,2024-02,5
300047,天源迪科,2024,3,2024-03,1
300047,天源迪科,2024,4,2024-04,1
300047,天源迪科,2024,6,2024-06,1
300047,天源迪科,2024,8,2024-08,2
300047,天源迪科,2024,9,2024-09,5
300047,天源迪科,2024,10,2024-10,6
300047,天源迪科,2024,11,2024-11,2
300047,天源迪科,2024,12,2024-12,1
300047,天源迪科,2025,1,2025-01,2
300047,天源迪科,2025,2,2025-02,4
300047,天源迪科,2025,3,2025-03,3
300047,天源迪科,2025,4,2025-04,3
300047,天源迪科,2025,5,2025-05,5
300047,天源迪科,2025,6,2025-06,1
300047,天源迪科,2025,8,2025-08,2
300048,合康新能,2023,2,2023-02,1
300048,合康新能,2023,6,2023-06,1
300048,合康新能,2024,2,2024-02,2
300048,合康新能,2024,4,2024-04,1
300048,合康新能,2024,9,2024-09,1
300048,合康新能,2024,10,2024-10,2
300048,合康新能,2025,1,2025-01,1
300048,合康新能,2025,3,2025-03,2
300048,合康新能,2025,5,2025-05,1
300048,合康新能,2025,8,2025-08,1
300048,合康新能,2025,9,2025-09,1
300048,合康新能,2025,12,2025-12,1
300049,福瑞医科,2023,1,2023-01,3
300049,福瑞医科,2023,2,2023-02,3
300049,福瑞医科,2023,3,2023-03,1
300049,福瑞医科,2023,4,2023-04,2
300049,福瑞医科,2023,6,2023-06,2
300049,福瑞医科,2023,8,2023-08,3
300049,福瑞医科,2023,9,2023-09,3
300049,福瑞医科,2023,10,2023-10,2
300049,福瑞医科,2023,11,2023-11,2
300049,福瑞医科,2023,12,2023-12,2
300049,福瑞医科,2024,1,2024-01,3
300049,福瑞医科,2024,2,2024-02,4
300049,福瑞医科,2024,3,2024-03,2
300049,福瑞医科,2024,5,2024-05,1
300049,福瑞医科,2024,7,2024-07,3
300049,福瑞医科,2024,9,2024-09,3
300049,福瑞医科,2024,10,2024-10,4
300049,福瑞医科,2024,11,2024-11,1
300049,福瑞医科,2024,12,2024-12,1
300049,福瑞医科,2025,1,2025-01,1
300049,福瑞医科,2025,2,2025-02,2
300049,福瑞医科,2025,3,2025-03,1
300049,福瑞医科,2025,5,2025-05,3
300049,福瑞医科,2025,7,2025-07,2
300049,福瑞医科,2025,8,2025-08,4
300049,福瑞医科,2025,9,2025-09,2
300049,福瑞医科,2025,10,2025-10,2
300049,福瑞医科,2025,12,2025-12,1
300050,世纪鼎利,2023,1,2023-01,1
300050,世纪鼎利,2023,5,2023-05,1
300050,世纪鼎利,2023,7,2023-07,1
300050,世纪鼎利,2023,9,2023-09,3
300050,世纪鼎利,2023,10,2023-10,1
300050,世纪鼎利,2023,11,2023-11,1
300050,世纪鼎利,2024,2,2024-02,6
300050,世纪鼎利,2024,3,2024-03,1
300050,世纪鼎利,2024,4,2024-04,4
300050,世纪鼎利,2024,5,2024-05,2
300050,世纪鼎利,2024,6,2024-06,2
300050,世纪鼎利,2024,7,2024-07,5
300050,世纪鼎利,2024,8,2024-08,8
300050,世纪鼎利,2024,9,2024-09,2
300050,世纪鼎利,2024,10,2024-10,5
300050,世纪鼎利,2024,11,2024-11,3
300050,世纪鼎利,2024,12,2024-12,1
300050,世纪鼎利,2025,1,2025-01,2
300050,世纪鼎利,2025,2,2025-02,1
300050,世纪鼎利,2025,3,2025-03,1
300050,世纪鼎利,2025,5,2025-05,1
300050,世纪鼎利,2025,8,2025-08,2
300050,世纪鼎利,2025,9,2025-09,1
300051,琏升科技,2023,1,2023-01,4
300051,琏升科技,2023,2,2023-02,1
300051,琏升科技,2023,4,2023-04,1
300051,琏升科技,2023,6,2023-06,2
300051,琏升科技,2023,12,2023-12,1
300051,琏升科技,2024,2,2024-02,3
300051,琏升科技,2024,3,2024-03,2
300051,琏升科技,2024,4,2024-04,1
300051,琏升科技,2024,5,2024-05,3
300051,琏升科技,2024,8,2024-08,1
300051,琏升科技,2024,9,2024-09,3
