code,name,year,month,year_month,up_count
301231,荣信文化,2025,12,2025-12,1
301232,飞沃科技,2023,8,2023-08,1
301232,飞沃科技,2024,8,2024-08,2
301232,飞沃科技,2025,8,2025-08,2
301232,飞沃科技,2023,12,2023-12,2
301232,飞沃科技,2024,12,2024-12,1
301232,飞沃科技,2025,12,2025-12,10
301233,盛帮股份,2023,1,2023-01,3
301233,盛帮股份,2024,1,2024-01,1
301233,盛帮股份,2025,1,2025-01,1
301233,盛帮股份,2023,7,2023-07,3
301233,盛帮股份,2024,7,2024-07,1
301233,盛帮股份,2025,7,2025-07,1
301234,五洲医疗,2023,1,2023-01,1
301234,五洲医疗,2024,1,2024-01,1
301234,五洲医疗,2025,1,2025-01,1
301234,五洲医疗,2023,8,2023-08,4
301234,五洲医疗,2024,8,2024-08,1
301234,五洲医疗,2025,8,2025-08,2
301234,五洲医疗,2023,10,2023-10,2
301234,五洲医疗,2024,10,2024-10,2
301234,五洲医疗,2025,10,2025-10,1
301236,软通动力,2023,1,2023-01,2
301236,软通动力,2024,1,2024-01,1
301236,软通动力,2025,1,2025-01,2
301236,软通动力,2023,2,2023-02,1
301236,软通动力,2024,2,2024-02,6
301236,软通动力,2025,2,2025-02,5
301236,软通动力,2023,4,2023-04,2
301236,软通动力,2024,4,2024-04,3
301236,软通动力,2025,4,2025-04,1
301236,软通动力,2023,11,2023-11,5
301236,软通动力,2024,11,2024-11,1
301236,软通动力,2025,11,2025-11,1
301237,和顺科技,2023,2,2023-02,1
301237,和顺科技,2024,2,2024-02,3
301237,和顺科技,2025,2,2025-02,1
301238,瑞泰新材,2023,2,2023-02,2
301238,瑞泰新材,2024,2,2024-02,2
301238,瑞泰新材,2025,2,2025-02,4
301239,普瑞眼科,2023,2,2023-02,1
301239,普瑞眼科,2024,2,2024-02,2
301239,普瑞眼科,2025,2,2025-02,2
301239,普瑞眼科,2023,7,2023-07,3
301239,普瑞眼科,2024,7,2024-07,2
301239,普瑞眼科,2025,7,2025-07,1
301248,杰创智能,2023,2,2023-02,1
301248,杰创智能,2024,2,2024-02,5
301248,杰创智能,2025,2,2025-02,1
301248,杰创智能,2023,3,2023-03,2
301248,杰创智能,2024,3,2024-03,4
301248,杰创智能,2025,3,2025-03,1
301248,杰创智能,2023,4,2023-04,1
301248,杰创智能,2024,4,2024-04,3
301248,杰创智能,2025,4,2025-04,2
301248,杰创智能,2023,9,2023-09,1
301248,杰创智能,2024,9,2024-09,3
301248,杰创智能,2025,9,2025-09,3
301248,杰创智能,2023,12,2023-12,1
301248,杰创智能,2024,12,2024-12,1
301248,杰创智能,2025,12,2025-12,2
301251,威尔高,2023,9,2023-09,2
301251,威尔高,2024,9,2024-09,2
301251,威尔高,2025,9,2025-09,2
301252,同星科技,2023,7,2023-07,2
301252,同星科技,2024,7,2024-07,2
301252,同星科技,2025,7,2025-07,1
301255,通力科技,2023,2,2023-02,1
301255,通力科技,2024,2,2024-02,4
301255,通力科技,2025,2,2025-02,4
301255,通力科技,2023,4,2023-04,1
301255,通力科技,2024,4,2024-04,2
301255,通力科技,2025,4,2025-04,1
301255,通力科技,2023,6,2023-06,7
301255,通力科技,2024,6,2024-06,2
301255,通力科技,2025,6,2025-06,1
301257,普蕊斯,2023,2,2023-02,1
301257,普蕊斯,2024,2,2024-02,2
301257,普蕊斯,2025,2,2025-02,2
301257,普蕊斯,2023,9,2023-09,2
301257,普蕊斯,2024,9,2024-09,3
301257,普蕊斯,2025,9,2025-09,4
301257,普蕊斯,2023,10,2023-10,2
301257,普蕊斯,2024,10,2024-10,2
301257,普蕊斯,2025,10,2025-10,1
301259,艾布鲁,2023,11,2023-11,1
301259,艾布鲁,2024,11,2024-11,1
301259,艾布鲁,2025,11,2025-11,3
301260,格力博,2023,5,2023-05,1
301260,格力博,2024,5,2024-05,2
301260,格力博,2025,5,2025-05,5
301260,格力博,2023,7,2023-07,1
301260,格力博,2024,7,2024-07,1
301260,格力博,2025,7,2025-07,3
301261,恒工精密,2023,7,2023-07,2
301261,恒工精密,2024,7,2024-07,2
301261,恒工精密,2025,7,2025-07,3
301261,恒工精密,2023,8,2023-08,2
301261,恒工精密,2024,8,2024-08,1
301261,恒工精密,2025,8,2025-08,2
301261,恒工精密,2023,9,2023-09,1
301261,恒工精密,2024,9,2024-09,2
301261,恒工精密,2025,9,2025-09,2
301261,恒工精密,2023,11,2023-11,2
301261,恒工精密,2024,11,2024-11,3
301261,恒工精密,2025,11,2025-11,1
301262,海看股份,2023,8,2023-08,3
301262,海看股份,2024,8,2024-08,1
301262,海看股份,2025,8,2025-08,1
301262,海看股份,2023,10,2023-10,1
301262,海看股份,2024,10,2024-10,2
301262,海看股份,2025,10,2025-10,1
301263,泰恩康,2023,2,2023-02,2
301263,泰恩康,2024,2,2024-02,1
301263,泰恩康,2025,2,2025-02,1
301263,泰恩康,2023,7,2023-07,1
301263,泰恩康,2024,7,2024-07,1
301263,泰恩康,2025,7,2025-07,2
301265,华新环保,2023,7,2023-07,1
301265,华新环保,2024,7,2024-07,1
301265,华新环保,2025,7,2025-07,3
301266,宇邦新材,2023,2,2023-02,1
301266,宇邦新材,2024,2,2024-02,3
301266,宇邦新材,2025,2,2025-02,1
301267,华厦眼科,2023,2,2023-02,1
301267,华厦眼科,2024,2,2024-02,1
301267,华厦眼科,2025,2,2025-02,1
301267,华厦眼科,2023,9,2023-09,1
301267,华厦眼科,2024,9,2024-09,3
301267,华厦眼科,2025,9,2025-09,1
301269,华大九天,2023,2,2023-02,1
301269,华大九天,2024,2,2024-02,2
301269,华大九天,2025,2,2025-02,1
301269,华大九天,2023,4,2023-04,2
301269,华大九天,2024,4,2024-04,1
301269,华大九天,2025,4,2025-04,2
301269,华大九天,2023,5,2023-05,1
301269,华大九天,2024,5,2024-05,1
301269,华大九天,2025,5,2025-05,1
301269,华大九天,2023,9,2023-09,1
301269,华大九天,2024,9,2024-09,2
301269,华大九天,2025,9,2025-09,1
301270,汉仪股份,2023,1,2023-01,2
301270,汉仪股份,2024,1,2024-01,1
301270,汉仪股份,2025,1,2025-01,2
301270,汉仪股份,2023,2,2023-02,3
301270,汉仪股份,2024,2,2024-02,4
301270,汉仪股份,2025,2,2025-02,3
301270,汉仪股份,2023,4,2023-04,1
301270,汉仪股份,2024,4,2024-04,1
301270,汉仪股份,2025,4,2025-04,1
301270,汉仪股份,2023,6,2023-06,2
301270,汉仪股份,2024,6,2024-06,2
301270,汉仪股份,2025,6,2025-06,1
301270,汉仪股份,2023,11,2023-11,1
301270,汉仪股份,2024,11,2024-11,2
301270,汉仪股份,2025,11,2025-11,1
301272,英华特,2023,9,2023-09,1
301272,英华特,2024,9,2024-09,1
301272,英华特,2025,9,2025-09,1
301273,瑞晨环保,2023,4,2023-04,2
301273,瑞晨环保,2024,4,2024-04,1
301273,瑞晨环保,2025,4,2025-04,1
301277,新天地,2023,3,2023-03,1
301277,新天地,2024,3,2024-03,1
301277,新天地,2025,3,2025-03,1
301277,新天地,2023,4,2023-04,1
301277,新天地,2024,4,2024-04,3
301277,新天地,2025,4,2025-04,3
301277,新天地,2023,5,2023-05,3
301277,新天地,2024,5,2024-05,4
301277,新天地,2025,5,2025-05,3
301278,快可电子,2023,12,2023-12,1
301278,快可电子,2024,12,2024-12,1
301278,快可电子,2025,12,2025-12,1
301279,金道科技,2023,2,2023-02,2
301279,金道科技,2024,2,2024-02,3
301279,金道科技,2025,2,2025-02,1
301279,金道科技,2023,4,2023-04,2
301279,金道科技,2024,4,2024-04,4
301279,金道科技,2025,4,2025-04,2
301279,金道科技,2023,6,2023-06,1
301279,金道科技,2024,6,2024-06,3
301279,金道科技,2025,6,2025-06,4
301279,金道科技,2023,11,2023-11,1
301279,金道科技,2024,11,2024-11,3
301279,金道科技,2025,11,2025-11,2
301280,珠城科技,2023,2,2023-02,1
301280,珠城科技,2024,2,2024-02,2
301280,珠城科技,2025,2,2025-02,4
301280,珠城科技,2023,3,2023-03,1
301280,珠城科技,2024,3,2024-03,2
301280,珠城科技,2025,3,2025-03,3
301280,珠城科技,2023,4,2023-04,2
301280,珠城科技,2024,4,2024-04,1
301280,珠城科技,2025,4,2025-04,3
301280,珠城科技,2023,10,2023-10,1
301280,珠城科技,2024,10,2024-10,2
301280,珠城科技,2025,10,2025-10,1
301280,珠城科技,2023,12,2023-12,2
301280,珠城科技,2024,12,2024-12,2
301280,珠城科技,2025,12,2025-12,1
301281,科源制药,2023,4,2023-04,1
301281,科源制药,2024,4,2024-04,1
301281,科源制药,2025,4,2025-04,1
301281,科源制药,2023,5,2023-05,1
301281,科源制药,2024,5,2024-05,1
301281,科源制药,2025,5,2025-05,2
301282,金禄电子,2023,7,2023-07,2
301282,金禄电子,2024,7,2024-07,1
301282,金禄电子,2025,7,2025-07,2
301282,金禄电子,2023,8,2023-08,1
301282,金禄电子,2024,8,2024-08,1
301282,金禄电子,2025,8,2025-08,1
301282,金禄电子,2023,9,2023-09,1
301282,金禄电子,2024,9,2024-09,2
301282,金禄电子,2025,9,2025-09,1
301283,聚胶股份,2023,4,2023-04,1
301283,聚胶股份,2024,4,2024-04,3
301283,聚胶股份,2025,4,2025-04,1
301283,聚胶股份,2023,10,2023-10,1
301283,聚胶股份,2024,10,2024-10,2
301283,聚胶股份,2025,10,2025-10,1
301285,鸿日达,2023,6,2023-06,2
301285,鸿日达,2024,6,2024-06,1
301285,鸿日达,2025,6,2025-06,1
301285,鸿日达,2023,8,2023-08,2
301285,鸿日达,2024,8,2024-08,1
301285,鸿日达,2025,8,2025-08,2
301285,鸿日达,2023,9,2023-09,2
301285,鸿日达,2024,9,2024-09,1
301285,鸿日达,2025,9,2025-09,2
301285,鸿日达,2023,10,2023-10,1
301285,鸿日达,2024,10,2024-10,3
301285,鸿日达,2025,10,2025-10,1
301287,康力源,2023,9,2023-09,1
301287,康力源,2024,9,2024-09,1
301287,康力源,2025,9,2025-09,1
301289,国缆检测,2023,2,2023-02,1
301289,国缆检测,2024,2,2024-02,2
301289,国缆检测,2025,2,2025-02,2
301289,国缆检测,2023,3,2023-03,1
301289,国缆检测,2024,3,2024-03,1
301289,国缆检测,2025,3,2025-03,1
301291,明阳电气,2023,8,2023-08,1
301291,明阳电气,2024,8,2024-08,1
301291,明阳电气,2025,8,2025-08,1
301291,明阳电气,2023,10,2023-10,1
301291,明阳电气,2024,10,2024-10,2
301291,明阳电气,2025,10,2025-10,3
301293,三博脑科,2023,9,2023-09,1
301293,三博脑科,2024,9,2024-09,2
301293,三博脑科,2025,9,2025-09,1
301295,美硕科技,2023,7,2023-07,1
301295,美硕科技,2024,7,2024-07,3
301295,美硕科技,2025,7,2025-07,1
301297,富乐德,2023,4,2023-04,2
301297,富乐德,2024,4,2024-04,1
301297,富乐德,2025,4,2025-04,3
301297,富乐德,2023,5,2023-05,2
301297,富乐德,2024,5,2024-05,1
301297,富乐德,2025,5,2025-05,3
301299,卓创资讯,2023,7,2023-07,2
301299,卓创资讯,2024,7,2024-07,1
301299,卓创资讯,2025,7,2025-07,1
301300,远翔新材,2023,2,2023-02,1
301300,远翔新材,2024,2,2024-02,3
301300,远翔新材,2025,2,2025-02,1
301300,远翔新材,2023,10,2023-10,1
301300,远翔新材,2024,10,2024-10,2
301300,远翔新材,2025,10,2025-10,1
301301,川宁生物,2023,2,2023-02,1
301301,川宁生物,2024,2,2024-02,2
301301,川宁生物,2025,2,2025-02,1
301301,川宁生物,2023,5,2023-05,1
301301,川宁生物,2024,5,2024-05,2
301301,川宁生物,2025,5,2025-05,1
301302,华如科技,2023,1,2023-01,1
301302,华如科技,2024,1,2024-01,2
301302,华如科技,2025,1,2025-01,2
301302,华如科技,2023,4,2023-04,2
301302,华如科技,2024,4,2024-04,2
301302,华如科技,2025,4,2025-04,2
301302,华如科技,2023,5,2023-05,2
301302,华如科技,2024,5,2024-05,1
301302,华如科技,2025,5,2025-05,2
301302,华如科技,2023,12,2023-12,1
301302,华如科技,2024,12,2024-12,2
301302,华如科技,2025,12,2025-12,1
301303,真兰仪表,2023,2,2023-02,1
301303,真兰仪表,2024,2,2024-02,1
301303,真兰仪表,2025,2,2025-02,1
301306,西测测试,2023,3,2023-03,1
301306,西测测试,2024,3,2024-03,3
301306,西测测试,2025,3,2025-03,1
301306,西测测试,2023,6,2023-06,1
301306,西测测试,2024,6,2024-06,2
301306,西测测试,2025,6,2025-06,2
301306,西测测试,2023,7,2023-07,1
301306,西测测试,2024,7,2024-07,4
301306,西测测试,2025,7,2025-07,3
301306,西测测试,2023,8,2023-08,1
301306,西测测试,2024,8,2024-08,1
301306,西测测试,2025,8,2025-08,2
301306,西测测试,2023,9,2023-09,1
301306,西测测试,2024,9,2024-09,2
301306,西测测试,2025,9,2025-09,1
301306,西测测试,2023,11,2023-11,4
301306,西测测试,2024,11,2024-11,4
301306,西测测试,2025,11,2025-11,2
301307,美利信,2023,4,2023-04,1
301307,美利信,2024,4,2024-04,2
301307,美利信,2025,4,2025-04,3
301307,美利信,2023,9,2023-09,2
301307,美利信,2024,9,2024-09,4
301307,美利信,2025,9,2025-09,3
301307,美利信,2023,10,2023-10,1
301307,美利信,2024,10,2024-10,3
301307,美利信,2025,10,2025-10,2
301307,美利信,2023,11,2023-11,2
301307,美利信,2024,11,2024-11,3
301307,美利信,2025,11,2025-11,5
301308,江波龙,2023,2,2023-02,2
301308,江波龙,2024,2,2024-02,3
301308,江波龙,2025,2,2025-02,3
301308,江波龙,2023,3,2023-03,2
301308,江波龙,2024,3,2024-03,1
301308,江波龙,2025,3,2025-03,1
301308,江波龙,2023,6,2023-06,1
301308,江波龙,2024,6,2024-06,1
301308,江波龙,2025,6,2025-06,2
301308,江波龙,2023,9,2023-09,1
301308,江波龙,2024,9,2024-09,3
301308,江波龙,2025,9,2025-09,7
301308,江波龙,2023,10,2023-10,4
301308,江波龙,2024,10,2024-10,3
301308,江波龙,2025,10,2025-10,5
301309,万得凯,2023,8,2023-08,3
301309,万得凯,2024,8,2024-08,1
301309,万得凯,2025,8,2025-08,1
301310,鑫宏业,2023,6,2023-06,3
301310,鑫宏业,2024,6,2024-06,1
301310,鑫宏业,2025,6,2025-06,1
301310,鑫宏业,2023,8,2023-08,1
301310,鑫宏业,2024,8,2024-08,1
301310,鑫宏业,2025,8,2025-08,1
301311,昆船智能,2023,11,2023-11,1
301311,昆船智能,2024,11,2024-11,1
301311,昆船智能,2025,11,2025-11,1
301312,智立方,2023,3,2023-03,3
301312,智立方,2024,3,2024-03,1
301312,智立方,2025,3,2025-03,1
301312,智立方,2023,4,2023-04,1
301312,智立方,2024,4,2024-04,1
301312,智立方,2025,4,2025-04,2
301312,智立方,2023,5,2023-05,4
301312,智立方,2024,5,2024-05,3
301312,智立方,2025,5,2025-05,1
301312,智立方,2023,6,2023-06,5
301312,智立方,2024,6,2024-06,1
301312,智立方,2025,6,2025-06,2
301312,智立方,2023,7,2023-07,1
301312,智立方,2024,7,2024-07,1
301312,智立方,2025,7,2025-07,3
301312,智立方,2023,8,2023-08,1
301312,智立方,2024,8,2024-08,6
301312,智立方,2025,8,2025-08,3
301312,智立方,2023,9,2023-09,1
301312,智立方,2024,9,2024-09,2
301312,智立方,2025,9,2025-09,1
301312,智立方,2023,11,2023-11,4
301312,智立方,2024,11,2024-11,2
301312,智立方,2025,11,2025-11,1
301313,凡拓数创,2023,1,2023-01,2
301313,凡拓数创,2024,1,2024-01,1
301313,凡拓数创,2025,1,2025-01,1
301313,凡拓数创,2023,2,2023-02,4
301313,凡拓数创,2024,2,2024-02,3
301313,凡拓数创,2025,2,2025-02,1
301313,凡拓数创,2023,6,2023-06,3
301313,凡拓数创,2024,6,2024-06,2
301313,凡拓数创,2025,6,2025-06,1
301314,科瑞思,2023,4,2023-04,2
301314,科瑞思,2024,4,2024-04,1
301314,科瑞思,2025,4,2025-04,1
301314,科瑞思,2023,7,2023-07,1
301314,科瑞思,2024,7,2024-07,1
301314,科瑞思,2025,7,2025-07,1
301315,威士顿,2023,6,2023-06,2
301315,威士顿,2024,6,2024-06,2
301315,威士顿,2025,6,2025-06,3
301315,威士顿,2023,10,2023-10,2
301315,威士顿,2024,10,2024-10,2
301315,威士顿,2025,10,2025-10,2
301316,慧博云通,2023,2,2023-02,2
301316,慧博云通,2024,2,2024-02,4
301316,慧博云通,2025,2,2025-02,4
301316,慧博云通,2023,3,2023-03,3
301316,慧博云通,2024,3,2024-03,1
301316,慧博云通,2025,3,2025-03,3
301316,慧博云通,2023,7,2023-07,2
301316,慧博云通,2024,7,2024-07,1
301316,慧博云通,2025,7,2025-07,1
301316,慧博云通,2023,8,2023-08,8
301316,慧博云通,2024,8,2024-08,5
301316,慧博云通,2025,8,2025-08,5
301316,慧博云通,2023,9,2023-09,1
301316,慧博云通,2024,9,2024-09,2
301316,慧博云通,2025,9,2025-09,2
301316,慧博云通,2023,10,2023-10,1
301316,慧博云通,2024,10,2024-10,3
301316,慧博云通,2025,10,2025-10,1
301317,鑫磊股份,2023,4,2023-04,1
301317,鑫磊股份,2024,4,2024-04,1
301317,鑫磊股份,2025,4,2025-04,3
301317,鑫磊股份,2023,5,2023-05,1
301317,鑫磊股份,2024,5,2024-05,1
301317,鑫磊股份,2025,5,2025-05,5
301318,维海德,2023,4,2023-04,1
301318,维海德,2024,4,2024-04,2
301318,维海德,2025,4,2025-04,1
301319,唯特偶,2023,4,2023-04,2
301319,唯特偶,2024,4,2024-04,2
301319,唯特偶,2025,4,2025-04,3
301319,唯特偶,2023,6,2023-06,1
301319,唯特偶,2024,6,2024-06,2
301319,唯特偶,2025,6,2025-06,2
301319,唯特偶,2023,7,2023-07,1
301319,唯特偶,2024,7,2024-07,1
301319,唯特偶,2025,7,2025-07,1
301319,唯特偶,2023,11,2023-11,1
301319,唯特偶,2024,11,2024-11,2
301319,唯特偶,2025,11,2025-11,3
301320,豪江智能,2023,6,2023-06,5
301320,豪江智能,2024,6,2024-06,1
301320,豪江智能,2025,6,2025-06,1
301321,翰博高新,2023,2,2023-02,2
301321,翰博高新,2024,2,2024-02,6
301321,翰博高新,2025,2,2025-02,1
301321,翰博高新,2023,9,2023-09,1
301321,翰博高新,2024,9,2024-09,2
301321,翰博高新,2025,9,2025-09,1
301322,绿通科技,2023,4,2023-04,1
301322,绿通科技,2024,4,2024-04,1
301322,绿通科技,2025,4,2025-04,1
301323,新莱福,2023,7,2023-07,3
301323,新莱福,2024,7,2024-07,1
301323,新莱福,2025,7,2025-07,1
301323,新莱福,2023,10,2023-10,1
301323,新莱福,2024,10,2024-10,1
301323,新莱福,2025,10,2025-10,3
301325,曼恩斯特,2023,5,2023-05,2
301325,曼恩斯特,2024,5,2024-05,1
301325,曼恩斯特,2025,5,2025-05,1
301325,曼恩斯特,2023,11,2023-11,1
301325,曼恩斯特,2024,11,2024-11,2
301325,曼恩斯特,2025,11,2025-11,1
301326,捷邦科技,2023,2,2023-02,2
301326,捷邦科技,2024,2,2024-02,4
301326,捷邦科技,2025,2,2025-02,2
301326,捷邦科技,2023,4,2023-04,1
301326,捷邦科技,2024,4,2024-04,7
301326,捷邦科技,2025,4,2025-04,4
301326,捷邦科技,2023,6,2023-06,2
301326,捷邦科技,2024,6,2024-06,2
301326,捷邦科技,2025,6,2025-06,3
301326,捷邦科技,2023,7,2023-07,2
301326,捷邦科技,2024,7,2024-07,2
301326,捷邦科技,2025,7,2025-07,2
301326,捷邦科技,2023,8,2023-08,3
301326,捷邦科技,2024,8,2024-08,4
301326,捷邦科技,2025,8,2025-08,6
301326,捷邦科技,2023,10,2023-10,1
301326,捷邦科技,2024,10,2024-10,7
301326,捷邦科技,2025,10,2025-10,2
301326,捷邦科技,2023,12,2023-12,1
301326,捷邦科技,2024,12,2024-12,2
301326,捷邦科技,2025,12,2025-12,1
301327,华宝新能,2023,4,2023-04,1
301327,华宝新能,2024,4,2024-04,3
301327,华宝新能,2025,4,2025-04,1
301327,华宝新能,2023,7,2023-07,1
301327,华宝新能,2024,7,2024-07,1
301327,华宝新能,2025,7,2025-07,2
301328,维峰电子,2023,2,2023-02,1
301328,维峰电子,2024,2,2024-02,3
301328,维峰电子,2025,2,2025-02,2
301328,维峰电子,2023,7,2023-07,1
301328,维峰电子,2024,7,2024-07,3
301328,维峰电子,2025,7,2025-07,1
301329,信音电子,2023,10,2023-10,1
301329,信音电子,2024,10,2024-10,1
301329,信音电子,2025,10,2025-10,1
301330,熵基科技,2023,4,2023-04,2
301330,熵基科技,2024,4,2024-04,1
301330,熵基科技,2025,4,2025-04,1
301330,熵基科技,2023,6,2023-06,2
301330,熵基科技,2024,6,2024-06,1
301330,熵基科技,2025,6,2025-06,2
301330,熵基科技,2023,7,2023-07,1
301330,熵基科技,2024,7,2024-07,1
301330,熵基科技,2025,7,2025-07,1
301330,熵基科技,2023,12,2023-12,1
301330,熵基科技,2024,12,2024-12,1
301330,熵基科技,2025,12,2025-12,1
301331,恩威医药,2023,4,2023-04,2
301331,恩威医药,2024,4,2024-04,2
301331,恩威医药,2025,4,2025-04,1
301332,德尔玛,2023,7,2023-07,2
301332,德尔玛,2024,7,2024-07,1
301332,德尔玛,2025,7,2025-07,1
301333,诺思格,2023,2,2023-02,1
301333,诺思格,2024,2,2024-02,1
301333,诺思格,2025,2,2025-02,2
301333,诺思格,2023,3,2023-03,1
301333,诺思格,2024,3,2024-03,3
301333,诺思格,2025,3,2025-03,1
301333,诺思格,2023,4,2023-04,1
301333,诺思格,2024,4,2024-04,2
301333,诺思格,2025,4,2025-04,1
301333,诺思格,2023,7,2023-07,2
301333,诺思格,2024,7,2024-07,5
301333,诺思格,2025,7,2025-07,1
301333,诺思格,2023,10,2023-10,2
301333,诺思格,2024,10,2024-10,3
301333,诺思格,2025,10,2025-10,2
301336,趣睡科技,2023,2,2023-02,2
301336,趣睡科技,2024,2,2024-02,2
301336,趣睡科技,2025,2,2025-02,6
301338,凯格精机,2023,7,2023-07,4
301338,凯格精机,2024,7,2024-07,1
301338,凯格精机,2025,7,2025-07,2
301338,凯格精机,2023,10,2023-10,1
301338,凯格精机,2024,10,2024-10,3
301338,凯格精机,2025,10,2025-10,2
301338,凯格精机,2023,11,2023-11,2
301338,凯格精机,2024,11,2024-11,2
301338,凯格精机,2025,11,2025-11,1
301339,通行宝,2023,1,2023-01,1
301339,通行宝,2024,1,2024-01,1
301339,通行宝,2025,1,2025-01,1
301339,通行宝,2023,3,2023-03,2
301339,通行宝,2024,3,2024-03,2
301339,通行宝,2025,3,2025-03,1
301339,通行宝,2023,4,2023-04,2
301339,通行宝,2024,4,2024-04,2
301339,通行宝,2025,4,2025-04,1
301339,通行宝,2023,5,2023-05,2
301339,通行宝,2024,5,2024-05,1
301339,通行宝,2025,5,2025-05,1
301339,通行宝,2023,6,2023-06,3
301339,通行宝,2024,6,2024-06,3
301339,通行宝,2025,6,2025-06,1
301345,涛涛车业,2023,8,2023-08,1
301345,涛涛车业,2024,8,2024-08,2
301345,涛涛车业,2025,8,2025-08,3
301345,涛涛车业,2023,10,2023-10,1
301345,涛涛车业,2024,10,2024-10,2
301345,涛涛车业,2025,10,2025-10,2
301348,蓝箭电子,2023,9,2023-09,2
301348,蓝箭电子,2024,9,2024-09,2
301348,蓝箭电子,2025,9,2025-09,1
301348,蓝箭电子,2023,10,2023-10,3
301348,蓝箭电子,2024,10,2024-10,3
301348,蓝箭电子,2025,10,2025-10,2
301349,信德新材,2023,1,2023-01,2
301349,信德新材,2024,1,2024-01,1
301349,信德新材,2025,1,2025-01,2
301349,信德新材,2023,6,2023-06,1
301349,信德新材,2024,6,2024-06,1
301349,信德新材,2025,6,2025-06,1
301349,信德新材,2023,10,2023-10,2
301349,信德新材,2024,10,2024-10,3
301349,信德新材,2025,10,2025-10,2
301349,信德新材,2023,11,2023-11,2
301349,信德新材,2024,11,2024-11,3
301349,信德新材,2025,11,2025-11,4
301353,普莱得,2023,6,2023-06,1
301353,普莱得,2024,6,2024-06,1
301353,普莱得,2025,6,2025-06,1
301356,天振股份,2023,2,2023-02,1
301356,天振股份,2024,2,2024-02,3
301356,天振股份,2025,2,2025-02,1
301357,北方长龙,2023,4,2023-04,1
301357,北方长龙,2024,4,2024-04,2
301357,北方长龙,2025,4,2025-04,3
301357,北方长龙,2023,5,2023-05,3
301357,北方长龙,2024,5,2024-05,4
301357,北方长龙,2025,5,2025-05,1
301357,北方长龙,2023,6,2023-06,1
301357,北方长龙,2024,6,2024-06,2
301357,北方长龙,2025,6,2025-06,7
301357,北方长龙,2023,7,2023-07,2
301357,北方长龙,2024,7,2024-07,2
301357,北方长龙,2025,7,2025-07,6
301357,北方长龙,2023,10,2023-10,1
301357,北方长龙,2024,10,2024-10,5
301357,北方长龙,2025,10,2025-10,4
301357,北方长龙,2023,11,2023-11,2
301357,北方长龙,2024,11,2024-11,3
301357,北方长龙,2025,11,2025-11,4
301358,湖南裕能,2023,6,2023-06,1
301358,湖南裕能,2024,6,2024-06,1
301358,湖南裕能,2025,6,2025-06,1
301358,湖南裕能,2023,12,2023-12,2
301358,湖南裕能,2024,12,2024-12,1
301358,湖南裕能,2025,12,2025-12,3
301359,东南电子,2023,7,2023-07,3
301359,东南电子,2024,7,2024-07,1
301359,东南电子,2025,7,2025-07,1
301360,荣旗科技,2023,10,2023-10,1
301360,荣旗科技,2024,10,2024-10,2
301360,荣旗科技,2025,10,2025-10,3
301360,荣旗科技,2023,11,2023-11,3
301360,荣旗科技,2024,11,2024-11,1
301360,荣旗科技,2025,11,2025-11,2
301361,众智科技,2023,2,2023-02,1
301361,众智科技,2024,2,2024-02,3
301361,众智科技,2025,2,2025-02,4
301363,美好医疗,2023,4,2023-04,2
301363,美好医疗,2024,4,2024-04,1
301363,美好医疗,2025,4,2025-04,1
301363,美好医疗,2023,8,2023-08,1
301363,美好医疗,2024,8,2024-08,1
301363,美好医疗,2025,8,2025-08,3
301363,美好医疗,2023,9,2023-09,2
301363,美好医疗,2024,9,2024-09,2
301363,美好医疗,2025,9,2025-09,2
301363,美好医疗,2023,10,2023-10,2
301363,美好医疗,2024,10,2024-10,2
301363,美好医疗,2025,10,2025-10,1
301365,矩阵股份,2023,4,2023-04,1
301365,矩阵股份,2024,4,2024-04,2
301365,矩阵股份,2025,4,2025-04,1
301366,一博科技,2023,2,2023-02,1
301366,一博科技,2024,2,2024-02,5
301366,一博科技,2025,2,2025-02,4
301366,一博科技,2023,3,2023-03,1
301366,一博科技,2024,3,2024-03,3
301366,一博科技,2025,3,2025-03,1
301366,一博科技,2023,5,2023-05,2
301366,一博科技,2024,5,2024-05,3
301366,一博科技,2025,5,2025-05,1
301366,一博科技,2023,6,2023-06,2
301366,一博科技,2024,6,2024-06,1
301366,一博科技,2025,6,2025-06,3
301366,一博科技,2023,8,2023-08,3
301366,一博科技,2024,8,2024-08,2
301366,一博科技,2025,8,2025-08,1
301367,瑞迈特,2023,4,2023-04,1
301367,瑞迈特,2024,4,2024-04,1
301367,瑞迈特,2025,4,2025-04,3
301367,瑞迈特,2023,11,2023-11,1
301367,瑞迈特,2024,11,2024-11,1
301367,瑞迈特,2025,11,2025-11,1
301368,丰立智能,2023,2,2023-02,2
301368,丰立智能,2024,2,2024-02,7
301368,丰立智能,2025,2,2025-02,3
301368,丰立智能,2023,3,2023-03,2
301368,丰立智能,2024,3,2024-03,3
301368,丰立智能,2025,3,2025-03,3
301368,丰立智能,2023,4,2023-04,3
301368,丰立智能,2024,4,2024-04,2
301368,丰立智能,2025,4,2025-04,3
301368,丰立智能,2023,6,2023-06,4
301368,丰立智能,2024,6,2024-06,1
301368,丰立智能,2025,6,2025-06,1
301368,丰立智能,2023,12,2023-12,2
301368,丰立智能,2024,12,2024-12,1
301368,丰立智能,2025,12,2025-12,1
301369,联动科技,2023,2,2023-02,1
301369,联动科技,2024,2,2024-02,4
